trans_id,sender_iban,receiver_iban,amount,timestamp,ip_address,merchant_cat
TXN-5845,FR5059438097822044445452110,FR9498257335820408066683254,6977.85,2025-10-24 11:53:31,192.168.X.X,Supermarket
TXN-12117,FR1933285452902508803823580,FR3463495050857240893459475,9579.65,2024-11-28 12:41:15,166.23.122.32,Tech
TXN-5137,FR3162511600684274566905241,FR7851019543260858152284249,9724.52,2025-03-01 20:20:16,26.1.115.168,Restaurant
TXN-3292,FR2071696612687644910781470,FR8452146975337945462773221,6333.82,2024-12-06 02:10:17,102.248.72.117,Tech
TXN-2568,FR4077174580196347728332921,FR3254237659907914823513384,9562.16,2025-08-02 05:21:54,::1,Tech
TXN-1759,FR4073866147530209224058270,FR9677328246825245317273672,7753.95,2025-03-25 00:05:13,110.165.147.65,Supermarket
TXN-56,FR3252408506006728304648527,FR0917502198365906597357266,8960.8,2025-10-30 03:20:35,223.99.78.197,
TXN-9723,FR7217474918112281261871268,FR3938736052606949560536272,3346.13,2025-01-13 03:14:16,153.154.185.201,Supermarket
TXN-6738,FR4682852891525534150310092,FR1436957831191795873473445,7604.39,2025-11-05 11:51:46,45.229.120.69,Supermarket
TXN-13041,FR0485283522746638752965282,FR4167286457150025006302164,8116.56,2025-09-04 18:28:31,92.176.119.40,Restaurant
TXN-6352,FR0719929375379035025141899,FR3250225448556436021627525,4436.37,2025-01-13 13:33:53,187.183.145.48,Travel
TXN-13990,FR6892294204764814547093443,FR2142153689767349340616704,4937.6,2025-06-28 01:58:04,190.113.28.81,Travel
TXN-1535,FR2899283094076158662112109,FR3899555563134471217963406,6657.29,2025-10-08 11:32:54,174.104.85.167,Supermarket
TXN-7261,FR9377570703740069659033094,FR5179617144073795225916579,4226.75,2025-05-31 08:09:46,Localhost,Restaurant
TXN-5827,FR3005907538501152922413701,FR3811410146732633287568640,7064.26,2024-11-25 05:36:19,218.8.188.236,Tech
TXN-9049,FR5158734693353179899631106,FR6277608340319216182802357,5736.02,2025-06-06 09:29:04,87.168.72.20,Travel
TXN-2173,FR9537802345774739633655227,FR9528983042066989520569867,1684.19,2025-09-09 20:48:42,215.51.211.11,Unknown
TXN-6794,FR3327776938671735006109848,FR1648415160435498929963164,2090.99,2024-12-06 08:08:22,35.203.70.58,Tech
TXN-258,FR1674534897695675640742840,FR0632270797545033160338982,2412.85,2024-12-11 20:12:54,74.84.177.14,
TXN-7019,FR7949954487243923429729366,FR5036119108908131638435827,6765.6,2025-10-30 09:04:10,142.235.63.65,Tech
TXN-11559,FR8650762840905540498458482,FR5763042524374928396804953,3916.92,2024-12-18 18:58:23,202.187.143.206,Unknown
TXN-10856,FR9797192940696392537863127,FR6667835683989048549803277,2607.65,2025-09-11 18:28:58,149.174.50.0,Travel
TXN-12959,FR5326035687780566057755965,FR2124738578559391652282913,97.34,2025-06-25 22:55:45,171.112.84.137,Travel
TXN-2707,FR1024065215841224029513727,FR3921377270270523065291686,9883.49,2025-05-15 21:57:03,106.22.182.6,Gambling
TXN-3932,FR7065366855801986042872349,FR1852679424671033964308746,4534.22,2025-04-15 08:41:20,28.140.20.78,Unknown
TXN-12552,FR2325603915296495506560079,FR4041429920106676128182213,"4430,32",2025-10-17 19:03:47,210.56.131.181,Restaurant
TXN-13524,FR2823630039669572322920211,FR1219474333144403390224987,1493.0,2025-02-01 08:32:16,99.147.70.101,Tech
TXN-1591,FR1689063879970373190037260,FR6665723638957418442817660,4129.42,2025-05-31 03:18:40,178.146.250.111,Unknown
TXN-3831,FR6263994356282039944169314,FR5584998311517322984222470,2769.22,2025-08-28 09:01:00,212.105.94.140,Gambling
TXN-3102,FR6114499591386191581606033,FR8725264992224156137468617,5244.97 €,2025-07-30 13:00:04,82.210.59.216,Supermarket
TXN-4346,FR4865739014481447944678136,FR2866958986292405279382244,1918.7,2025-02-03 17:39:24,100.184.122.9,Gambling
TXN-370,FR2100464983649850961959376,FR4088146136565844991137977,6989.65 €,2025-10-07 19:31:02,105.115.36.106,Travel
TXN-188,FR5239080267121134947590123,FR5855556271699743252378559,9055.81,2025-04-20 00:30:07,12.112.106.44,
TXN-5673,FR1797856549281214981848647,FR4482113378367783672408089,8797.8,2025-04-07 01:46:56,185.68.211.168,Unknown
TXN-2758,FR2201910692821215189372611,FR5525787938402463561157610,1723.8,2024-11-22 16:59:41,220.144.221.74,Gambling
TXN-11268,FR2326278295314553760377621,FR6374265693423159748976682,5155.53,2025-07-23 06:12:08,146.14.59.0,Tech
TXN-14278,FR2873574165624199720747725,FR3100688766099113219974572,991.27,2025-10-13 10:07:16,192.168.X.X,Travel
TXN-3098,FR6037079594801415092217329,FR0584128570116719243109967,550.02,2025-02-09 18:01:58,18.194.78.158,Unknown
TXN-2128,FR3462995509228487846067358,FR6846000218376054777557667,632.91,2025-10-10 02:28:53,113.127.207.164,Restaurant
TXN-389,FR5867509430583543810268137,FR0512257272557328529437426,8106.94,2025-10-01 01:57:55,::1,Gambling
TXN-1472,FR8708351030887280068642673,FR7972236376563912071517881,1299.57,2024-11-13 13:38:55,123.226.95.204,
TXN-8354,FR4549029751596703122929201,FR5613024098913127338158321,3163.41,2025-03-10 03:24:36,192.221.181.18,Supermarket
TXN-12827,FR6216322619324029629736261,FR1598086212346454029798114,10.54,2025-05-19 19:40:59,149.222.223.209,Supermarket
TXN-13297,FR1766234132936640711938145,FR1389807343933213058424142,558.2,2024-11-25 19:47:33,192.168.X.X,Gambling
TXN-12286,FR0508670005284400844408504,FR6386131730553323605612135,3168.61,2025-06-04 08:34:38,126.27.178.246,Restaurant
TXN-3396,FR2907602553154796311778055,FR4546087450327410175402453,5468.74,2025-05-18 14:19:30,192.168.X.X,Gambling
TXN-3351,FR2560614108697738922784037,FR6630618252371811078475487,1464.07 €,2025-05-19 15:31:20,4.84.252.166,Restaurant
TXN-1435,FR7350749127051818452869731,FR5520677648136591072056095,2289.29,2025-09-30 10:45:23,150.25.68.120,Gambling
TXN-5094,FR8685390881819844093315252,FR4846060218736945819602490,3855.6,2024-11-15 05:25:17,165.128.246.219,Unknown
TXN-6085,FR0469027094999411056839448,FR1439417032001626173795250,3070.75,2025-10-23 23:38:07,105.149.233.86,Travel
TXN-12165,FR3723223879318439784122679,FR6287777004900858233343047,5839.27,2025-08-03 21:18:57,53.189.53.27,Unknown
TXN-4085,FR5306234746573027874381329,FR9477853411711534202942739,9566.13,2025-03-01 09:08:31,86.159.45.151,Unknown
TXN-9572,FR1971832960858936849256743,FR7917825889153869334306005,9037.12,2025-10-27 09:15:05,93.116.92.243,
TXN-9525,FR4509213562843716111470301,FR4672516694557881537807905,4313.98,2024-12-26 18:44:22,202.188.114.1,Supermarket
TXN-13888,FR3298083087840295476014185,FR8990990318797575584047090,56.89,2025-10-17 16:45:39,84.77.24.77,Unknown
TXN-324,FR7790064262220638549597266,FR1969162274990493177431666,5631.29,2024-12-29 11:33:22,192.168.X.X,Tech
TXN-8949,FR5391374822978318525964588,FR0527768172494960888701331,1895.77,2025-11-10 12:59:32,11.36.68.197,Unknown
TXN-2098,FR5377025265927856830424957,FR0998795714350523569956432,4153.62,2025-01-31 11:08:17,192.168.X.X,Supermarket
TXN-9766,FR3208076781984886260390402,FR5086618139422207445017571,3793.6,2025-11-03 22:33:00,122.35.77.134,Restaurant
TXN-10653,FR4420248084113221734833898,FR2520246187111453660210468,3396.27,2025-06-19 01:02:57,192.168.X.X,Travel
TXN-9852,FR3643410071677752500297398,FR2375049526972157702667550,218.56,2025-01-21 06:18:59,86.150.44.89,Tech
TXN-1072,FR4321603741438604531159930,FR1923956610023377461949341,7.1 €,2025-07-07 12:20:05,54.179.248.5,Tech
TXN-10672,FR9286054247018927486022717,FR3798387586656790679694105,8370.08,2025-03-06 07:09:56,47.188.231.152,Tech
TXN-13742,FR7069416817916221944025291,FR7685642548703198589890490,5232.93,2025-11-13 07:49:11,::1,Restaurant
TXN-7812,FR8370720844122536019332970,FR6108256027614040875358909,6371.88,2025-10-06 09:43:38,133.255.239.72,Supermarket
TXN-12303,FR5187657366198823261003599,FR4593606410307721695096826,2240.63,2025-01-15 07:57:49,22.107.191.203,
TXN-10438,FR7014200459444130535229498,FR3649953787494492651100381,4768.95,2025-07-29 18:26:27,124.56.138.196,Unknown
TXN-5938,FR6638928998321977145928886,FR3764265521693847724280244,904.23,2025-08-09 13:45:25,56.64.212.211,Restaurant
TXN-5544,FR6327820007145549712909107,FR8004797426752249436287313,9670.74,2025-03-10 10:44:45,88.173.209.184,Tech
TXN-1720,FR0265883491569932782018716,FR6931680386661311444747355,6554.54,2025-08-09 15:49:06,184.163.98.75,Restaurant
TXN-4708,FR9846371657721984352438731,FR9532317214451626952130041,9691.57,2025-05-21 22:47:51,82.154.230.226,Unknown
TXN-4804,FR4995603431843486131452747,FR5524764604414436608964143,5296.1,2024-11-29 07:02:14,223.240.220.119,Supermarket
TXN-3320,FR9513345488909216346627796,FR5127450747512445929126248,9651.95,2025-03-24 16:31:58,100.252.216.129,Restaurant
TXN-4297,FR2226636477598020890675753,FR9044192429004327231751081,1751.97,2024-12-27 10:27:13,76.4.77.164,Travel
TXN-8147,FR3297104359735679955960543,FR0440262071944882882873848,6215.98,2025-03-04 19:34:11,,Gambling
TXN-4490,FR0690970419166864208079247,FR2430744308861132462560337,8212.78,2024-11-22 20:21:36,42.105.175.7,Travel
TXN-14417,FR3251956224822526506239430,FR5655985064916026395772616,8936.39,2025-08-27 20:13:46,160.39.200.10,Gambling
TXN-7490,FR2526674646049786918871875,FR8544509964276076436780820,4283.39,2025-10-29 10:48:33,179.221.92.74,Supermarket
TXN-7142,FR6069154600653551545607376,FR6068131143633397365283593,4916.75,2025-07-08 15:10:10,61.169.44.70,Supermarket
TXN-10036,FR1272789692791548171642979,FR4220861477174951252967511,9456.2,2025-04-22 19:13:48,171.222.136.33,Unknown
TXN-2208,FR4186517132162871618407774,FR2441662434690596858753976,5116.1,2025-03-03 04:19:26,50.216.56.141,Restaurant
TXN-261,FR5928081290932549465089754,FR6065896292634282128948558,6156.81,2024-12-01 14:16:24,96.122.18.22,Gambling
TXN-2409,FR6843554081927803231284636,FR8739062864897187819336673,1420.72,2025-10-18 04:27:01,41.13.140.93,Restaurant
TXN-4465,FR0678217502780884922662358,FR6797485194132663984950342,1929.44,2025-03-16 05:42:20,204.0.228.7,
TXN-1451,FR4179298577805765848978509,FR9532413889077196405946736,3745.19,2025-06-29 09:05:42,86.140.102.251,Supermarket
TXN-4260,FR7700194100779207760410191,FR7876284172688669619774241,2132.0,2025-01-12 12:47:19,216.171.47.69,Tech
TXN-12427,FR7017452377385078471819326,FR9875494861453939877416716,238.27,2025-10-08 06:05:27,175.93.230.183,Unknown
TXN-2859,FR5930539022430140258422735,FR7452121383113584831243186,5450.71,2025-02-16 22:05:57,59.62.105.54,Restaurant
TXN-2029,FR1992874090813511580730595,FR1877585419697176064130015,445.68,2024-12-06 01:39:13,1.80.254.162,Restaurant
TXN-8355,FR5753426611323273287074522,FR9239900791027177381491478,1113.82,2024-12-11 00:40:31,61.150.109.139,Tech
TXN-7246,FR3319668166958879653400454,FR5236084113730082877853298,1215.73,2025-08-20 02:59:38,180.123.50.217,
TXN-9436,FR2064727085451000576488246,FR4749070696407213100295483,9049.8,2025-02-15 04:12:32,43.82.43.179,Supermarket
TXN-5194,FR9859433421773534297099522,FR9286075625404218912296484,7112.87,2025-02-27 16:01:36,153.220.38.217,Unknown
TXN-3030,FR4246207806943266552406460,FR7328152593114689790881740,8224.03,2025-02-26 21:56:39,192.168.X.X,Restaurant
TXN-6687,FR7472977923441649817466733,FR4826097044891941359001656,3825.55,2025-11-12 13:58:48,167.243.63.144,Unknown
TXN-3361,FR8193020067573190458116138,FR4892646036035087042172386,5909.29,2025-08-11 01:58:14,109.234.183.127,Travel
TXN-6148,FR8468508519653919731283792,FR6789831691815649083827231,6510.48,2024-12-15 17:25:51,169.135.67.41,Supermarket
TXN-9956,FR2004468147023179278515236,FR0428817440152552039274142,8921.4,2024-12-20 19:16:06,54.199.176.27,Gambling
TXN-14997,FR1498217432274788064873990,FR5726967198134285848526588,4843.15,2025-01-17 16:09:40,183.106.118.198,Travel
TXN-10867,FR5754679769737001842996070,FR8244745972270944854355747,6127.52,2024-12-14 14:07:55,52.8.193.69,
TXN-4650,FR7058604228408340413384723,FR8410542866479355058759095,1028.39,2025-06-01 16:03:22,119.54.114.233,Restaurant
TXN-9668,FR7496765808423610568392092,FR5218114921452366114174902,2627.21,2025-11-07 15:52:24,103.141.188.60,Travel
TXN-5749,FR7774513440345126887862640,FR9023077451748959357512291,8436.66,2025-09-23 10:45:27,78.246.42.248,Unknown
TXN-11308,FR7119659535469157503959456,FR7624331429840530790184106,3112.97,2025-01-05 23:44:26,Localhost,Travel
TXN-8304,FR3691832287292263557450401,FR2727284941791545339177670,5761.06,2025-10-13 09:39:34,54.78.200.25,Travel
TXN-6184,FR2397968882336828601631352,FR2744301292802198452842222,399.13,2025-06-08 19:32:19,105.64.101.174,
TXN-2950,FR3279821334509078870931929,FR9467388479036662330789557,2637.19,2025-06-09 22:02:32,165.149.158.207,Supermarket
TXN-9522,FR2630745249541627029631540,FR6258471364104716684149876,4150.75 €,2025-09-15 03:24:24,110.238.234.180,Unknown
TXN-5590,FR8267823301819783073305158,FR0325680536970053379382932,6484.35,2025-06-09 17:19:38,20.202.255.156,Gambling
TXN-12264,FR5602085436911855085182502,FR2974279947629005828870676,1156.16,2025-04-21 13:55:32,99.15.162.216,Restaurant
TXN-11524,FR2976677492448513273455378,FR8889224493076405979741963,4863.46,2025-01-03 07:47:30,Localhost,Travel
TXN-10203,FR9513741874411964323502036,FR9189881010599973814490146,2281.46,2025-10-30 21:29:31,207.85.227.40,Tech
TXN-5998,FR3097767008524097832243896,FR9379786452730670799179732,5741.77,2025-09-19 09:54:53,196.238.226.187,Gambling
TXN-11974,FR7333082445256736413079601,FR4174889921963294675634313,,2025-11-03 04:40:35,15.187.251.88,Gambling
TXN-6690,FR6047188946187970155308883,FR6717790825180466061201862,813.89,2025-01-23 23:01:40,223.161.95.253,Travel
TXN-7887,FR9597507743012125120725288,FR5945730258476710302933501,2501.2,2025-08-10 09:13:04,19.215.105.6,Unknown
TXN-4175,FR8278858638356710803484687,FR1995746356713888576741942,9259.41,2024-12-20 04:52:22,112.167.123.145,Tech
TXN-172,FR5639355263886063633124208,FR6401923392961697048806646,9335.65,2024-11-28 07:39:50,155.192.71.244,
TXN-13837,FR0798913079953529132274270,FR7244585312690444250175204,4911.57,2025-09-08 01:07:14,195.134.33.254,
TXN-3730,FR9009483164256250857271725,FR0679225266228499206858434,1660.12 €,2025-05-20 17:24:24,123.91.30.13,Supermarket
TXN-4533,FR8338469902670385964032525,FR0319686453506632987874057,5642.28 €,2025-03-23 13:33:28,200.85.170.142,Tech
TXN-11300,FR0850127091597490484368152,FR3870337431249657580745543,6832.63 €,2024-11-21 13:16:17,137.224.112.175,Travel
TXN-703,FR9765697500983442386018758,FR5502053496182259609308072,2320.14,2025-03-12 01:45:37,190.88.176.43,Gambling
TXN-6453,FR4953976477486168562262338,FR4090176293373576821522273,7474.91,2024-12-13 21:38:57,,Supermarket
TXN-11573,FR9784083735446982857559802,FR4703664502751468774582105,3288.76,2024-11-26 08:03:24,186.157.138.34,Gambling
TXN-6020,FR0219453995765895249931603,FR5434413819661117805419963,7402.98,2025-04-08 05:59:26,121.171.237.104,Supermarket
TXN-8040,FR8959264770892921909685255,FR6822068346122647971586565,9921.94,2025-01-20 09:10:49,100.206.103.17,
TXN-1638,FR9732002086568523493300333,FR2903200883749499533362746,1737.95,2025-05-01 06:22:55,64.159.110.48,Travel
TXN-1896,FR1668868191258344376831400,FR0866803141800794226862538,5239.82,2025-04-06 07:02:50,8.80.72.177,Gambling
TXN-8106,FR6526990854230420432393123,FR9041460323081078554664803,343.61,2025-02-26 07:07:55,192.168.X.X,Unknown
TXN-1792,FR9220804919186764931801770,FR0934103465617292126044704,6822.4,2025-07-11 04:56:21,114.90.179.140,Gambling
TXN-8512,FR8833632048867838787367395,FR2815498812299669647391267,5215.85,2025-06-28 07:36:15,44.90.193.86,Supermarket
TXN-9849,FR1905139677902955537463774,FR5736021172742258984503210,6732.87,2025-08-04 20:28:09,135.87.98.189,Restaurant
TXN-3096,FR5931444338033542701999348,FR8550800248788640285220590,2921.93,2025-02-18 18:45:16,143.162.164.254,Unknown
TXN-7037,FR5694904188027422412406635,FR2336939648128960756211540,9987.65,2025-07-10 01:50:51,41.77.20.114,Supermarket
TXN-10926,FR0261801648685360188377863,FR1393721623079690147434438,3640.54,2024-12-30 05:51:38,55.221.121.57,Unknown
TXN-7444,FR1652108517187611299534380,FR5631653917923148823275686,624.84,2025-02-24 14:20:10,157.52.219.118,Tech
TXN-3150,FR8279345617760952854793888,FR6544562230325974133239843,9367.71,2025-05-12 23:28:53,176.80.130.108,Supermarket
TXN-14563,FR7648137701957567595025142,FR4044665169707944484984448,3024.16,2025-10-23 17:11:07,48.142.109.114,Gambling
TXN-4036,FR8799203245549471305973687,FR8205436424121699830621198,7480.9,2025-05-12 20:45:07,24.56.15.143,Restaurant
TXN-3314,FR3289012447410122332091323,FR9771019779605671025750968,4726.97,2025-07-12 08:25:30,15.111.181.179,Supermarket
TXN-7608,FR9878681561268360269250222,FR6738046188440282488472563,-386.69,2025-09-11 00:40:03,3.102.119.125,Restaurant
TXN-12265,FR2234458155594207262723168,FR5886548802362173050154822,8114.56,2025-04-19 14:02:20,115.80.118.165,Restaurant
TXN-3106,FR1868138192299698725459948,FR1250401082023817130576782,"1370,86",2025-10-04 02:42:29,201.185.153.253,Supermarket
TXN-11698,FR3115239493193144621207061,FR6871930453699772804626523,"2257,01",2025-11-05 10:26:47,28.130.173.50,Travel
TXN-4351,FR4494169629779552780417246,FR0947658648016513072018165,5246.3,2025-06-13 04:14:59,192.168.X.X,Unknown
TXN-12217,FR1485600293083227517898425,FR9335092101393234348321915,9780.19,2025-03-20 12:57:51,205.114.44.239,
TXN-3645,FR7412047341076182169421730,FR8143429567414023938606759,6802.49,2025-06-08 12:16:59,199.167.136.186,
TXN-13652,FR4857399391346982493797821,FR2469150660450686346092037,-5119.97,2025-07-08 05:53:52,163.222.196.184,Travel
TXN-5824,FR3938604860760162350709921,FR7074675885437167864392949,6462.12,2025-05-11 02:34:48,96.223.101.231,Supermarket
TXN-375,FR9240075486548905005798566,FR7684846120919269524289650,"2642,77",2025-06-13 12:59:52,107.92.13.189,Tech
TXN-1167,FR5852561974537674312118681,FR4833482081364837488534972,8560.55 €,2024-12-10 14:41:46,44.89.194.209,Unknown
TXN-10914,FR7864376558572735351742045,FR4826212540009197386097520,323.99,2025-01-18 07:46:19,109.78.116.131,
TXN-3,FR8768396516923577600185605,FR9030179202953203281743900,1674.48,2025-07-09 06:20:06,205.202.201.164,Travel
TXN-13412,FR5893292593769942005910777,FR4180353108897066016554111,4643.17,2025-01-14 01:23:44,4.90.198.52,Tech
TXN-7245,FR9147730048775137284679183,FR3734460093484629043147753,928.13,2025-03-18 21:59:38,136.43.28.215,Travel
TXN-9009,FR0882098853603449192658069,FR1145633076463315486997936,3313.7,2025-05-12 00:15:46,72.232.123.112,Tech
TXN-883,FR9193266174646108050791110,FR7754971538211709997450674,6715.38,2025-05-16 21:25:39,22.122.220.37,Travel
TXN-2068,FR6333732290490638130718237,FR5868859920185070139260546,6576.07,2025-03-08 11:20:06,111.253.162.195,Unknown
TXN-5076,FR6201887544645450807384898,FR2945850007141019805631034,3738.44,2025-11-11 08:31:33,32.178.164.237,Tech
TXN-2888,FR6368710025428099291239910,FR4515498744385956263728861,6828.04,2025-09-02 01:11:48,154.203.18.71,Tech
TXN-1835,FR1839642576501238904655399,FR1014097061198998249158343,2715.91,2025-07-02 11:36:03,196.230.112.188,Tech
